WS.partner,source,Year,Location,Rep,Plot,Row,Col,Block,GID,Sowing.Date,Origin,Height,Awnedness,Accession_number,WinterSurvival_Visual,VinterSurvival_TPVP_Index,Lodging_T,HD_Date,Anthesis.Date,DTH,DTA,DTM,Anther.extrusion.anther.retention,FHB1,FHB2,FHB3,FHB4,FHB5,FHB6,FHB1Date,FHB2Date,FHB3Date,FHB4Date,FHB5Date,FHB6Date,DFHB1,DFHB2,DFHB3,DFHB4,DFHB5,DFHB6,DON,AUDPC,FHB0,DFHB0,DFHBmax,AUDPC_std
NMBU,NMBU_FHB,2021,Vollebekk,1,1541,15,41,15,TS218,2020-09-22,NA,81,NA,W13008.2,80,0.9814551,NA,2021-06-13,2021-06-18,264,269,NA,NA,23.88,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,310.44,0,0,26,11.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1542,15,42,15,TS116,2020-09-22,NA,76,NA,breeding line,65,0.3682673,NA,2021-06-17,2021-06-22,268,273,NA,NA,28.57,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,357.125,0,0,25,14.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1543,15,43,15,TS114,2020-09-22,NA,80,NA,breeding line,55,0.2519364,NA,2021-06-17,2021-06-22,268,273,NA,NA,18.44,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,230.5,0,0,25,9.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1544,15,44,15,TS124,2020-09-22,NA,72,NA,breeding line,30,0.05828408,NA,2021-06-16,2021-06-21,267,272,NA,NA,24.16,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,302,0,0,25,12.1
NMBU,NMBU_FHB,2021,Vollebekk,1,1545,15,45,15,TS154,2020-09-22,NA,81,NA,Julius,60,0.6385002,NA,2021-06-15,2021-06-20,266,271,NA,NA,33.44,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,418,0,0,25,16.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1546,15,46,15,TS008,2020-09-22,NA,71,NA,Solist,25,0.02405218,NA,2021-06-22,2021-06-27,273,278,NA,NA,26.47,NA,NA,NA,NA,NA,2021-07-22,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,330.875,0,0,25,13.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1547,15,47,15,TS042,2020-09-22,NA,66,NA,Breeding line,22.5,0.01671196,NA,2021-06-09,2021-06-14,260,265,NA,NA,23.67,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,331.38,0,0,28,11.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1548,15,48,15,TS023,2020-09-22,NA,85,NA,Breeding line,60,0.40144,NA,2021-06-15,2021-06-20,266,271,NA,NA,43.68,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,546,0,0,25,21.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1549,15,49,15,TS048,2020-09-22,NA,81,NA,Breeding line,60,0.3070791,NA,2021-06-11,2021-06-16,262,267,NA,NA,14.44,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,194.94,0,0,27,7.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1550,15,50,15,TS154,2020-09-22,NA,84,NA,Julius,75,0.5820046,NA,2021-06-16,2021-06-21,267,272,NA,NA,23.83,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,297.875,0,0,25,11.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1601,16,1,16,TS163,2020-09-22,NA,73,NA,Linus,70,0.3100122,NA,2021-06-14,2021-06-19,265,270,NA,NA,11.43,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,142.875,0,0,25,5.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1602,16,2,16,TS167,2020-09-22,NA,70,NA,Ponticus,45,0.196169,NA,2021-06-15,2021-06-20,266,271,NA,NA,16.55,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,206.875,0,0,25,8.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1603,16,3,16,TS175,2020-09-22,NA,67,NA,SEC 186-10 6,37.5,0.1154813,NA,2021-06-19,2021-06-24,270,275,NA,NA,19.2,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,240,0,0,25,9.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1604,16,4,16,TS085,2020-09-22,NA,NA,NA,breeding line,2.5,8.15162e-4,NA,2021-06-18,2021-06-23,269,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1605,16,5,16,TS022,2020-09-22,NA,67,NA,KWS-Ozon,70,0.4448067,NA,2021-06-12,2021-06-17,263,268,NA,NA,7.67,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,99.71,0,0,26,3.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1606,16,6,16,TS133,2020-09-22,NA,63,NA,breeding line,25,0.0565179,NA,2021-06-16,2021-06-21,267,272,NA,NA,28.64,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,358,0,0,25,14.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1607,16,7,16,TS084,2020-09-22,NA,69,NA,breeding line,45,0.1056993,NA,2021-06-16,2021-06-21,267,272,NA,NA,17.26,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,215.75,0,0,25,8.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1608,16,8,16,1737,2020-09-22,NA,75,NA,Format,45,0.09605326,NA,2021-06-21,2021-06-26,272,277,NA,NA,10.07,NA,NA,NA,NA,NA,2021-07-21,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,125.875,0,0,25,5
NMBU,NMBU_FHB,2021,Vollebekk,1,1609,16,9,16,TS017,2020-09-22,NA,68,NA,Kuban (Hadm 51472),65,0.2854426,NA,2021-06-18,2021-06-23,269,274,NA,NA,19.35,NA,NA,NA,NA,NA,2021-07-18,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,241.875,0,0,25,9.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1610,16,10,16,TS222,2020-09-22,NA,73,NA,W13071.3,75,0.3491373,NA,2021-06-18,2021-06-23,269,274,NA,NA,12.48,NA,NA,NA,NA,NA,2021-07-18,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,156,0,0,25,6.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1611,16,11,17,TS192,2020-09-22,NA,75,NA,457-12s 2b,40,0.1297554,NA,2021-06-18,2021-06-23,269,274,NA,NA,7.8,NA,NA,NA,NA,NA,2021-07-18,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,97.5,0,0,25,3.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1612,16,12,17,TS076,2020-09-22,NA,53,NA,Breeding line,50,0.1165444,NA,2021-06-08,2021-06-13,259,264,NA,NA,14.23,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,206.335,0,0,29,7.1
NMBU,NMBU_FHB,2021,Vollebekk,1,1613,16,13,17,TS015,2020-09-22,NA,69,NA,Ellvis,55,0.2775022,NA,2021-06-18,2021-06-23,269,274,NA,NA,16.95,NA,NA,NA,NA,NA,2021-07-18,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,211.875,0,0,25,8.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1614,16,14,17,1711,2020-09-22,NA,91,NA,Kanzler,70,0.2817935,NA,2021-06-17,2021-06-22,268,273,NA,NA,17.54,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,219.25,0,0,25,8.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1615,16,15,17,TS144,2020-09-22,NA,77,NA,Asory,80,0.6668025,NA,2021-06-15,2021-06-20,266,271,NA,NA,13.13,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,164.125,0,0,25,6.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1616,16,16,17,TS022,2020-09-22,NA,70,NA,KWS-Ozon,62.5,0.3767919,NA,2021-06-13,2021-06-18,264,269,NA,NA,25,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,325,0,0,26,12.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1617,16,17,17,1740,2020-09-22,NA,72,NA,Event,17.5,0.006384135,NA,2021-06-20,2021-06-25,271,276,NA,NA,9.62,NA,NA,NA,NA,NA,2021-07-20,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,120.25,0,0,25,4.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1618,16,18,17,TS075,2020-09-22,NA,81,NA,Breeding line,45,0.2430541,NA,2021-06-11,2021-06-16,262,267,NA,NA,8.55,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,115.425,0,0,27,4.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1619,16,19,17,TS181,2020-09-22,NA,75,NA,SEC 3810 TT4s,52.5,0.1499694,NA,2021-06-19,2021-06-24,270,275,NA,NA,17.27,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,215.875,0,0,25,8.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1620,16,20,17,TS017,2020-09-22,NA,64,NA,Kuban (Hadm 51472),52.5,0.2365168,NA,2021-06-18,2021-06-23,269,274,NA,NA,7.56,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,98.28,0,0,26,3.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1621,16,21,18,TS129,2020-09-22,NA,70,NA,breeding line,32.5,0.07038043,NA,2021-06-19,2021-06-24,270,275,NA,NA,13.41,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,167.625,0,0,25,6.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1622,16,22,18,TS056,2020-09-22,NA,61,NA,Breeding line,25,0.01453409,NA,2021-06-11,2021-06-16,262,267,NA,NA,15.33,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,206.955,0,0,27,7.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1623,16,23,18,TS201,2020-09-22,NA,66,NA,W13042.2,60,0.2374677,NA,2021-06-18,2021-06-23,269,274,NA,NA,14.67,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,190.71,0,0,26,7.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1624,16,24,18,TS185,2020-09-22,NA,NA,NA,SEC 303-10 219-09 12a,5,0.001494565,NA,2021-06-24,2021-06-29,275,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1625,16,25,18,TS210,2020-09-22,NA,80,NA,W14058A.14,85,0.4699409,NA,2021-06-20,2021-06-25,271,276,NA,NA,10.85,NA,NA,NA,NA,NA,2021-07-20,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,135.625,0,0,25,5.4
NMBU,NMBU_FHB,2021,Vollebekk,1,1626,16,26,18,TS165,2020-09-22,NA,76,NA,Opal,70,0.4572748,NA,2021-06-18,2021-06-23,269,274,NA,NA,5.67,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,73.71,0,0,26,2.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1627,16,27,18,TS002,2020-09-22,NA,103,NA,Folke,90,0.8411685,NA,2021-06-18,2021-06-23,269,274,NA,NA,5.33,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,69.29,0,0,26,2.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1628,16,28,18,TS188,2020-09-22,NA,70,NA,83-11-4a 2 5,37.5,0.2019022,NA,2021-06-14,2021-06-19,265,270,NA,NA,13.04,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,163,0,0,25,6.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1629,16,29,18,TS007,2020-09-22,NA,76,NA,Arina,32.5,0.08315217,NA,2021-06-13,2021-06-18,264,269,NA,NA,13.71,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,178.23,0,0,26,6.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1630,16,30,18,TS159,2020-09-22,NA,67,NA,LG Initial,37.5,0.06738673,NA,2021-06-19,2021-06-24,270,275,NA,NA,19.06,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,238.25,0,0,25,9.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1631,16,31,19,TS001,2020-09-22,NA,92,NA,Bjørke,95,0.8340241,NA,2021-06-13,2021-06-18,264,269,NA,NA,5.82,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,75.66,0,0,26,2.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1632,16,32,19,TS046,2020-09-22,NA,79,NA,Breeding line,72.5,0.440701,NA,2021-06-10,2021-06-15,261,266,NA,NA,3.67,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,49.545,0,0,27,1.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1633,16,33,19,TS207,2020-09-22,NA,65,NA,W13129.1,50,0.1400625,NA,2021-06-21,2021-06-26,272,277,NA,NA,11.66,NA,NA,NA,NA,NA,2021-07-21,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,145.75,0,0,25,5.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1634,16,34,19,TS199,2020-09-22,NA,71,NA,W13032.3,75,0.5736992,NA,2021-06-15,2021-06-20,266,271,NA,NA,9.72,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,121.5,0,0,25,4.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1635,16,35,19,TS111,2020-09-22,NA,77,NA,breeding line,55,0.3516543,NA,2021-06-14,2021-06-19,265,270,NA,NA,14.33,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,179.125,0,0,25,7.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1636,16,36,19,TS206,2020-09-22,NA,72,NA,W13128.5,65,0.5459856,NA,2021-06-13,2021-06-18,264,269,NA,NA,15.64,NA,NA,NA,NA,NA,2021-07-14,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,203.32,0,0,26,7.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1637,16,37,19,TS130,2020-09-22,NA,75,NA,breeding line,60,0.3153104,NA,2021-06-18,2021-06-23,269,274,NA,NA,22.69,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,294.97,0,0,26,11.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1638,16,38,19,TS061,2020-09-22,NA,89,NA,Breeding line,80,0.7259511,NA,2021-06-11,2021-06-16,262,267,NA,NA,6.33,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,85.455,0,0,27,3.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1639,16,39,19,TS205,2020-09-22,NA,65,NA,W13105.3,45,0.2002581,NA,2021-06-17,2021-06-22,268,273,NA,NA,31,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,387.5,0,0,25,15.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1640,16,40,19,TS155,2020-09-22,NA,71,NA,Kamerad,60,0.4230691,NA,2021-06-16,2021-06-21,267,272,NA,NA,17.56,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,219.5,0,0,25,8.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1641,16,41,20,TS049,2020-09-22,NA,90,NA,Breeding line,80,0.5906806,NA,2021-06-10,2021-06-15,261,266,NA,NA,4.67,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,63.045,0,0,27,2.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1642,16,42,20,TS078,2020-09-22,NA,71,NA,Tillexus,40,0.1933424,NA,2021-06-09,2021-06-14,260,265,NA,NA,5.49,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,76.86,0,0,28,2.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1643,16,43,20,TS083,2020-09-22,NA,81,NA,breeding line,47.5,0.5300272,NA,2021-06-15,2021-06-20,266,271,NA,NA,18.07,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,225.875,0,0,25,9
NMBU,NMBU_FHB,2021,Vollebekk,1,1644,16,44,20,TS177,2020-09-22,NA,71,NA,SEC G3100 ST3s,30,0.1161685,NA,2021-06-19,2021-06-24,270,275,NA,NA,17.81,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,222.625,0,0,25,8.9
NMBU,NMBU_FHB,2021,Vollebekk,1,1645,16,45,20,TS184,2020-09-22,NA,82,NA,SEC 219-11z 11,85,0.8195897,NA,2021-06-10,2021-06-15,261,266,NA,NA,19.33,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,260.955,0,0,27,9.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1646,16,46,20,TS197,2020-09-22,NA,NA,NA,Kometus,10,6.79302e-4,NA,2021-06-20,2021-06-25,271,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1647,16,47,20,TS006,2020-09-22,NA,75,NA,Finans,80,0.6609145,NA,2021-06-15,2021-06-20,266,271,NA,NA,37.09,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,463.625,0,0,25,18.5
NMBU,NMBU_FHB,2021,Vollebekk,1,1648,16,48,20,TS221,2020-09-22,NA,86,NA,W13058.3,70,0.3741085,NA,2021-06-16,2021-06-21,267,272,NA,NA,24.41,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,305.125,0,0,25,12.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1649,16,49,20,TS098,2020-09-22,NA,76,NA,breeding line,75,0.5344113,NA,2021-06-16,2021-06-21,267,272,NA,NA,44.12,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,551.5,0,0,25,22.1
NMBU,NMBU_FHB,2021,Vollebekk,1,1650,16,50,20,TS039,2020-09-22,NA,75,NA,Csiko,70,0.4457578,NA,2021-06-09,2021-06-14,260,265,NA,NA,15.24,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,213.36,0,0,28,7.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1701,17,1,21,TS032,2020-09-22,NA,73,NA,Adamus,17.5,0.02228261,NA,2021-06-10,2021-06-15,261,266,NA,NA,15.19,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,205.065,0,0,27,7.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1702,17,2,21,TS101,2020-09-22,NA,NA,NA,breeding line,10,0.00217347,NA,2021-06-22,2021-06-27,273,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1703,17,3,21,1747,2020-09-22,NA,NA,NA,Robigus,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1704,17,4,21,TS202,2020-09-22,NA,67,NA,W13078.8,25,0.04063328,NA,2021-06-24,2021-06-29,275,280,NA,NA,9.2,NA,NA,NA,NA,NA,2021-07-23,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,110.4,0,0,24,4.6
NMBU,NMBU_FHB,2021,Vollebekk,1,1705,17,5,21,TS224,2020-09-22,NA,76,NA,W13109.2,47.5,0.2281095,NA,2021-06-19,2021-06-24,270,275,NA,NA,12.72,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,159,0,0,25,6.4
NMBU,NMBU_FHB,2021,Vollebekk,1,1706,17,6,21,TS018,2020-09-22,NA,91,NA,NK03030,70,0.5855978,NA,2021-06-17,2021-06-22,268,273,NA,NA,8.37,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,104.625,0,0,25,4.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1707,17,7,21,TS215,2020-09-22,NA,83,NA,W13089A.10,67.5,0.2681883,NA,2021-06-16,2021-06-21,267,272,NA,NA,10.36,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,129.5,0,0,25,5.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1708,17,8,21,TS012,2020-09-22,NA,100,NA,Rida,90,0.930915,NA,2021-06-11,2021-06-16,262,267,NA,NA,6.25,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,84.375,0,0,27,3.1
NMBU,NMBU_FHB,2021,Vollebekk,1,1709,17,9,21,TS015,2020-09-22,NA,68,NA,Ellvis,42.5,0.1700856,NA,2021-06-18,2021-06-23,269,274,NA,NA,20.63,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,268.19,0,0,26,10.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1710,17,10,21,1729,2020-09-22,NA,68,NA,Ceylon,65,0.5611628,NA,2021-06-19,2021-06-24,270,275,NA,NA,19.59,NA,NA,NA,NA,NA,2021-07-19,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,244.875,0,0,25,9.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1711,17,11,22,TS034,2020-09-22,NA,55,NA,Artimus,25,0.01902174,NA,2021-06-11,2021-06-16,262,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
NMBU,NMBU_FHB,2021,Vollebekk,1,1712,17,12,22,TS053,2020-09-22,NA,71,NA,Breeding line,52.5,0.2279427,NA,2021-06-10,2021-06-15,261,266,NA,NA,17.62,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,237.87,0,0,27,8.8
NMBU,NMBU_FHB,2021,Vollebekk,1,1713,17,13,22,TS104,2020-09-22,NA,71,NA,breeding line,65,0.335575,NA,2021-06-16,2021-06-21,267,272,NA,NA,30.33,NA,NA,NA,NA,NA,2021-07-16,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,379.125,0,0,25,15.2
NMBU,NMBU_FHB,2021,Vollebekk,1,1714,17,14,22,TS193,2020-09-22,NA,70,NA,350-12 1a 1,35,0.04972151,NA,2021-06-22,2021-06-27,273,278,NA,NA,26.54,NA,NA,NA,NA,NA,2021-07-22,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,331.75,0,0,25,13.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1715,17,15,22,TS036,2020-09-22,NA,63,NA,Beatus,27.5,0.04538043,NA,2021-06-10,2021-06-15,261,266,NA,NA,9.9,NA,NA,NA,NA,NA,2021-07-12,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,133.65,0,0,27,5
NMBU,NMBU_FHB,2021,Vollebekk,1,1716,17,16,22,TS033,2020-09-22,NA,71,NA,Alicantus,25,0.1021531,NA,2021-06-11,2021-06-16,262,267,NA,NA,6.67,NA,NA,NA,NA,NA,2021-07-13,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,90.045,0,0,27,3.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1717,17,17,22,TS020,2020-09-22,NA,97,NA,20130,70,0.6140887,NA,2021-06-15,2021-06-20,266,271,NA,NA,6.76,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,84.5,0,0,25,3.4
NMBU,NMBU_FHB,2021,Vollebekk,1,1718,17,18,22,TS097,2020-09-22,NA,64,NA,breeding line,60,0.2660962,NA,2021-06-13,2021-06-18,264,269,NA,NA,27.31,NA,NA,NA,NA,NA,2021-07-15,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,368.685,0,0,27,13.7
NMBU,NMBU_FHB,2021,Vollebekk,1,1719,17,19,22,TS148,2020-09-22,NA,73,NA,Campesino,37.5,0.07201576,NA,2021-06-17,2021-06-22,268,273,NA,NA,12.65,NA,NA,NA,NA,NA,2021-07-17,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,158.125,0,0,25,6.3
NMBU,NMBU_FHB,2021,Vollebekk,1,1720,17,20,22,TS028,2020-09-22,NA,62,NA,Torp,10,0.00719962,NA,2021-06-23,2021-06-28,274,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0
