Year,Rep,GID,a_1,b_1,a_0.8,b_0.8,a_0.5,b_0.5,a_0.2,b_0.2,Integral,GDD0,GDD30
2020,1,TS001,2.38169261323344,0.31638079046657475,2.413111124566912,0.3665778863710128,2.0734397920563103,0.9477131080353447,0.2571699549218214,0.9457224566760267,1.0861005686143188,1196.6198369349995,1542.3781702549995
2020,1,TS002,2.755478664490329,0.6881998536725066,2.936853782577772,0.913212497769923,3.280680148047996,0.894023005862459,2.4248231619402163,2.6957350840932417,1.0460638125960657,1210.6031702649996,1575.3604619149996
2020,1,TS003,2.8813975650669614,0.2846051202995581,2.812327127099235,0.39315286245133896,2.238833702156491,0.6937335657618033,2.092961451585567,1.2727003280391807,0.720758422355174,1203.7667119349996,1561.6271285849996
2020,1,TS004,2.600850388735546,0.6453633790708855,2.373501906882438,0.9160516650242345,2.828076975778653,1.1937684352325726,3.5000712213526124,1.469228327559599,1.1516819097753634,1210.6031702649996,1575.3604619149996
2020,1,TS005,2.5868146390083178,0.30115413143995134,2.720989883001752,0.41192715410254394,2.8463501513961535,0.7826100220085477,4.044632181710639,0.930542092211307,1.2423367338811064,1225.3302535949997,1607.7604619149995
2020,1,TS006,2.5663778238608415,0.42225338682811253,3.059115489924749,0.6653533042945259,0.3728026226412817,0.8058903904236285,0.7404961734023523,2.0131562381369132,1.2124386771483802,1215.2187952649997,1590.7417119149995
2020,1,TS007,1.8676120201151418,0.2564394097037842,1.4523741535220402,0.4557524169154436,1.550045109998599,0.7311018592122558,0.8979536682752056,0.901730625299111,1.8876039298090417,1215.2187952649997,1590.7417119149995
2020,1,TS008,1.701734069812149,0.36949922358075427,1.6857156211454818,0.4907587540332491,1.520897916839043,0.9367515860948283,0.7955237161232401,1.379857481341802,1.9440664469535092,1210.6031702649996,1575.3604619149996
2020,1,TS009,3.408567090990646,0.6723156923855377,3.593615621274789,0.6858064479575665,2.416384778504617,1.3443159274800673,2.3100840574772246,1.8740968127402322,0.5918708788578071,1210.6031702649996,1575.3604619149996
2020,1,TS010,1.9038738117318639,0.45244414370227043,2.0481362352333616,0.6139034360529836,2.0134464340440887,0.6842865981784508,2.030534073133989,1.2435432843914396,1.920189932656366,1225.3302535949997,1607.7604619149995
2020,1,TS011,4.161263767989835,0.23997928518354072,3.934997015995304,0.3242757881628897,3.7911251208404364,0.9353702860390175,7.05046169835613,1.6392305245687073,0.02667928588462143,1210.6031702649996,1575.3604619149996
2020,1,TS012,3.0278262703136405,0.31847929308067535,2.829932786148001,0.536144572614917,2.1608387009002765,0.6215653079453247,4.0216380849179565,1.4799441478017135,0.5031847224856554,1196.6198369349995,1542.3781702549995
2020,1,TS013,2.9722605597504494,0.5045407415055937,2.750443765756295,0.735115972613412,2.9375905713964063,1.0913855204422218,2.9009469493653257,1.3918002713448812,0.7914237960656658,1210.6031702649996,1575.3604619149996
2020,1,TS014,3.3034370359205116,0.3080923151137887,3.236285632678468,0.3878014390171336,2.740588773507274,0.9217639617551054,1.040959423636262,1.1533602481260328,0.5157527523923076,1215.2187952649997,1590.7417119149995
2020,1,TS015,2.9334748911317683,0.6614545502846932,2.877576055357342,0.7673318695057818,3.1806491661423273,0.8506100161422552,0.33832027738424,2.019759879807469,0.9817286457049956,1215.2187952649997,1590.7417119149995
