season,family,gid,plant,replicated,H_cluster,soluble_solids,S_dry
2020,111,G_5.4.154,1,R3,286.9,22,0.0037199999999999954
2020,111,G_5.4.156,1,R1,399,20,0.034910000000000004
2020,111,G_5.4.156,1,R2,432.7,17,0.05963
2020,111,G_5.4.156,1,R3,210.4,18,0.054959999999999995
2020,111,G_5.4.159,1,R1,165.7,20,0
2020,111,G_5.4.159,1,R2,124.9,22,0
2020,111,G_5.4.159,1,R3,122.6,19,0
2020,111,G_5.4.169,1,R1,358.1,17,0.08745
2020,111,G_5.4.169,1,R2,386.6,18,0.10144
2020,111,G_5.4.169,1,R3,301.3,18,0.09057
2020,111,G_5.4.174,1,R1,350.1,16,0.05291999999999999
2020,111,G_5.4.174,1,R2,297.3,18,0.057589999999999995
2020,111,G_5.4.174,1,R3,607.3,17,0.07283999999999999
2020,111,G_5.5.66,1,R1,132.6,19,0
2020,111,G_5.5.66,1,R2,94.7,18,0
2020,111,G_5.5.98,1,R1,82,17,0
2020,111,G_5.5.101,1,R1,289.6,19,1e-4
2020,111,G_5.5.101,1,R2,284.2,17,0.0015600000000000002
2020,111,G_5.5.109,1,R1,144.8,17,0.005209999999999998
2020,902,G_5.6.15,1,R1,155.1,19,0
2020,902,G_5.6.15,1,R2,91.6,18,0
2020,902,G_5.6.15,1,R3,72.5,18,0
2020,902,G_5.6.19,1,R1,105,20,0
2020,902,G_5.6.19,1,R2,10.7,18,0
2020,902,G_5.6.19,1,R3,115.4,21,0
2020,902,G_5.6.20,1,R1,593.7,12,0.04309
2020,902,G_5.6.20,1,R2,345.9,12,0.06522
2020,902,G_5.6.20,1,R3,389.1,12,0.042660000000000003
2020,902,G_5.6.25,1,R1,187.9,18,0.004239999999999999
2020,902,G_5.6.25,1,R2,169.6,19,0.0027000000000000023
2020,902,G_5.6.31,1,R1,47,19,0
2020,902,G_5.6.31,1,R2,62.9,18,0
2020,902,G_5.6.41,1,R1,245.4,17,0.008660000000000001
2020,902,G_5.6.44,1,R1,209.8,16,0.004880000000000001
2020,902,G_5.6.45,1,R1,319.7,18,0.00781
2020,902,G_5.6.45,1,R2,550.6,17,0.007480000000000003
2020,902,G_5.6.45,1,R3,403.5,16,0.01381
2020,902,G_5.6.65,1,R1,267,13,0.01098
2020,902,G_5.6.65,1,R2,291.6,16,0.006190000000000001
2020,902,G_5.6.65,1,R3,444.2,13,0.00822
2020,902,G_5.6.72,1,R1,858.5,16,0.047200000000000006
2020,111,G_5.7.26,1,R1,47.1,17,0
2020,111,G_5.7.26,1,R2,85.9,19,0
2020,111,G_5.7.46,1,R1,745,12,0.0027100000000000015
2020,111,G_5.7.46,1,R2,213.3,14,0.00908
2020,111,G_5.7.60,1,R1,276.1,19,4.300000000000026e-4
2020,111,G_5.7.60,1,R2,205,18,0.0013300000000000035
2020,111,G_5.7.60,1,R3,255.2,18,5.800000000000027e-4
2020,111,G_5.7.82,1,R1,301.2,15,0.042730000000000004
2020,111,G_5.7.107,1,R1,80.4,19,0
2020,111,G_5.7.107,1,R2,111.7,19,0
2020,111,G_5.7.107,1,R3,78.3,16,0
2020,111,G_5.7.111,1,R1,196.4,14,0.0045799999999999955
2020,111,G_5.7.111,1,R2,111.4,19,0.005420000000000003
2020,111,G_5.7.114,1,R1,307.5,19,0.07581
2020,111,G_5.7.115,1,R1,1220.7,15,0.06434999999999999
2020,111,G_5.7.123,1,R1,207,11,0.0284
2020,406,G_5.7.141,1,R1,60,23,0
2020,406,G_5.7.146,1,R1,88.3,16,0
2020,406,G_5.7.146,1,R2,169.3,19,0
2020,406,G_5.7.146,1,R3,193.4,16,0
2020,902,G_5.2.74,1,R1,199.4,20,0.0015699999999999991
2020,902,G_5.2.74,1,R2,205.8,18,0.002859999999999999
2020,902,G_5.2.74,1,R3,184.9,19,7.000000000000006e-4
2020,411,G_5.2.147,1,R1,319.7,17,0
2020,411,G_5.2.147,1,R2,550.4,16,0.0012799999999999977
2020,411,G_5.2.147,1,R3,439.1,16,0.0010399999999999993
2020,111,G_5.4.140,1,R1,248,21,0.07368000000000001
2020,111,G_5.4.140,1,R2,280.3,20,0.08442999999999999
2020,111,G_5.4.140,1,R3,340.2,22,0.07567
2020,111,G_5.4.143,1,R1,710,18,0.004530000000000001
2020,111,G_5.4.143,1,R2,748.6,19,0.004500000000000001
2020,111,G_5.4.143,1,R3,538.4,18,0.003649999999999998
2020,111,G_5.4.149,1,R1,437.2,17,0.13528
2020,111,G_5.4.149,1,R2,230.1,17,0.07987999999999999
2020,111,G_5.5.17,1,R1,172.2,16,4.900000000000015e-4
2020,111,G_5.5.17,1,R2,178.4,18,6.599999999999995e-4
2020,111,G_5.5.48,1,R1,215.4,15,0.004729999999999998
2020,111,G_5.5.48,1,R2,307.2,15,0.006510000000000002
2020,111,G_5.5.57,1,R1,89.9,17,0
2020,111,G_5.5.71,1,R1,208.6,18,0.0012799999999999977
2020,111,G_5.5.71,1,R2,244.7,18,0.0016100000000000003
2020,111,G_5.5.86,1,R1,86.2,20,0
2020,111,G_5.5.86,1,R2,67.9,19,0
2020,111,G_5.5.96,1,R1,187.6,18,0.0023900000000000032
2020,111,G_5.5.96,1,R2,335.7,10,5.400000000000016e-4
2020,111,G_5.5.96,1,R3,630.9,13,0.0017300000000000037
2020,111,G_5.5.105,1,R1,155.1,17,0.03062
2020,111,G_5.5.105,1,R2,456.2,18,0.036800000000000006
2020,111,G_5.5.105,1,R3,284.8,17,0.04876
2020,111,G_5.5.107,1,R1,315.2,14,0.009090000000000004
2020,111,G_5.5.107,1,R2,245.2,14,0.008649999999999996
2020,111,G_5.5.107,1,R3,281.4,19,0.005209999999999998
2020,902,G_5.6.13,1,R1,731.3,20,0.006360000000000002
2020,902,G_5.6.13,1,R2,603.6,20,0.007150000000000001
2020,902,G_5.6.13,1,R3,696.9,19,0.005380000000000001
2020,902,G_5.6.30,1,R1,620.8,16,0.03055
2020,902,G_5.6.30,1,R2,381.8,18,0.03428
2020,902,G_5.6.30,1,R3,466.6,17,0.055510000000000004
2020,902,G_5.6.36,1,R1,430.3,17,0.06568
2020,902,G_5.6.36,1,R2,556.3,18,0.05715999999999999
2020,902,G_5.6.43,1,R1,399.2,15,0.05956
2020,902,G_5.6.43,1,R2,478,17,0.05645
2020,111,G_5.7.31,1,R1,771.7,14,0.006279999999999999
2020,111,G_5.7.31,1,R2,792.2,17,0.0060999999999999995
2020,111,G_5.7.31,1,R3,639.8,17,0.012740000000000001
2020,111,G_5.7.32,1,R1,447.1,16,0.007590000000000002
2020,111,G_5.7.32,1,R2,729.4,15,0.00994
2020,902,G_5.6.75,1,R1,56.6,23,0.006969999999999999
2020,902,G_5.6.75,1,R2,73.1,20,0.004830000000000001
2020,111,G_5.3.165,1,R1,75.6,16,0
2020,411,G_5.6.104,1,R1,358.5,14,0.06063
2020,411,G_5.6.104,1,R2,314.2,17,0.012459999999999999
2020,411,G_5.6.104,1,R3,299,16,0.009640000000000004
2020,111,G_5.5.78,1,R1,425.9,18,0.0616
2020,111,G_5.5.78,1,R2,720.1,19,0.04009
2020,929,G_5.10.18,1,R1,163.6,19,0.01187
2020,111,G_5.7.73,1,R1,153.2,20,0.009460000000000001
2020,111,G_5.7.73,1,R2,104.7,19,0.02762
2020,929,G_5.10.66,1,R1,345.4,14,0.018680000000000002
2020,929,G_5.10.66,1,R2,404.1,15,0.02111
2020,929,G_5.10.66,1,R3,444.3,17,0.021009999999999997
2020,411,G_5.4.6,1,R1,162.8,13,0
2020,411,G_5.4.6,1,R2,116.8,13,0
2020,411,G_5.4.6,1,R3,80.6,14,0
2020,111,G_5.4.148,1,R1,553.2,15,0.013320000000000004
2020,111,G_5.4.158,1,R1,309.9,17,0
2020,111,G_5.4.158,1,R2,682.4,16,0
2020,111,G_5.4.158,1,R3,349.5,17,0
2020,406,G_5.4.42,1,R1,164.5,15,0
2020,406,G_5.4.42,1,R2,134.8,13,0
2020,406,G_5.4.42,1,R3,136.2,15,0
2020,406,G_5.4.36,1,R1,96,13,0
2020,406,G_5.4.36,1,R2,127.4,16,0
2020,406,G_5.4.36,1,R3,75.5,17,0
2020,406,G_5.4.75,1,R1,174.5,20,0
2020,406,G_5.4.75,1,R2,255,17,0
2020,406,G_5.4.75,1,R3,160.4,17,0
2020,406,G_5.4.66,1,R1,192.2,13,0.041870000000000004
2020,406,G_5.4.66,1,R2,98.5,13,0.038
2020,111,G_5.4.163,1,R1,294.7,16,0.00754
2020,111,G_5.4.163,1,R2,270.7,19,0.01159
2020,111,G_5.4.163,1,R3,354.3,17,0.0069799999999999975
2020,111,G_5.5.84,1,R1,268.3,15,2.500000000000002e-4
2020,111,G_5.5.84,1,R2,198.5,17,0.0012199999999999989
2020,111,G_5.5.84,1,R3,155.6,15,0.001960000000000001
2020,111,G_5.5.92,1,R1,174.9,19,0.002729999999999999
2020,111,G_5.5.99,1,R1,105.8,19,0.002680000000000002
2020,111,G_5.5.99,1,R2,81.7,19,0.002780000000000002
2020,111,G_5.5.97,1,R1,537.9,17,0.0018600000000000005
2020,111,G_5.5.97,1,R2,308.6,16,0.0030799999999999994
2020,111,G_5.5.97,1,R3,417.3,17,0.002050000000000002
2020,111,G_5.5.76,1,R1,932.4,15,0.008639999999999998
2020,111,G_5.5.76,1,R2,831.4,15,0.007140000000000002
2020,111,G_5.5.76,1,R3,846.9,15,0.005510000000000004
2020,111,G_5.5.15,1,R1,324.5,18,0.08058000000000001
2020,111,G_5.5.59,1,R1,113.5,19,0.001
2020,111,G_5.5.59,1,R2,120.9,19,5.39999999999996e-4
2020,111,G_5.5.56,1,R1,226.9,24,0.04639
2020,111,G_5.5.56,1,R2,175.6,21,0.006310000000000005
2020,111,G_5.5.53,1,R1,751.5,17,0.08735
2020,111,G_5.5.53,1,R2,924.4,16,0.09129000000000001
2020,111,G_5.5.46,1,R1,567.2,16,0.07937999999999999
2020,111,G_5.5.46,1,R2,470.9,19,0.0641
2020,111,G_5.5.46,1,R3,492.2,17,0.06366000000000001
2020,902,G_5.6.11,1,R1,849.4,19,0.0635
2020,902,G_5.6.11,1,R2,827.8,19,0.05804
2020,902,G_5.6.11,1,R3,1107.1,19,0.013790000000000002
2020,411,G_5.6.115,1,R1,207.4,16,0
2020,411,G_5.6.115,1,R2,267.8,14,0
2020,411,G_5.6.115,1,R3,139.1,16,0
2020,411,G_5.6.120,1,R1,195.3,17,0
2020,411,G_5.6.157,1,R1,194.7,16,0.01457
2020,411,G_5.6.127,1,R1,298,15,0
2020,411,G_5.6.127,1,R2,407.2,15,0
2020,411,G_5.6.143,1,R1,590.3,12,0.009729999999999999
2020,411,G_5.6.143,1,R2,418.3,14,0.006739999999999996
2020,411,G_5.6.143,1,R3,421.2,16,0.007690000000000002
2020,411,G_5.6.125,1,R1,218.3,18,0
2020,411,G_5.6.125,1,R2,343.9,16,0
2020,411,G_5.6.125,1,R3,148.3,21,0
2020,902,G_5.2.82,1,R1,233.6,18,0
2020,902,G_5.2.82,1,R2,310.3,17,0
2020,411,G_5.2.138,1,R1,212.1,18,0
2020,411,G_5.2.138,1,R2,185.5,16,0
2020,411,G_5.2.160,1,R1,259.9,18,0
2020,411,G_5.2.160,1,R2,256.8,19,0
2020,411,G_5.2.160,1,R3,116.1,19,0
2020,411,G_5.2.166,1,R1,133.8,17,0.0024600000000000012
2020,411,G_5.2.166,1,R2,130.6,17,0.004319999999999996
2020,411,G_5.2.166,1,R3,206,16,0.003789999999999999
2020,900,G_5.3.23,1,R1,309.6,17,0.04931000000000001
2020,900,G_5.3.23,1,R2,242.6,15,0.061419999999999995
2020,900,G_5.3.23,1,R3,463.4,19,0.08199000000000001
2020,111,G_5.3.168,1,R1,26.3,14,0
2020,111,G_5.3.168,1,R2,38.5,19,0
2020,111,G_5.3.168,1,R3,48.5,18,0
2020,111,G_5.4.142,1,R1,68,19,0
2020,111,G_5.4.157,1,R1,39.9,21,0
2020,111,G_5.4.151,1,R1,44.8,16,0
2020,111,G_5.4.151,1,R2,68.8,16,0
2020,111,G_5.4.164,1,R1,148.1,17,0
2020,111,G_5.4.164,1,R2,201,16,0.0011400000000000021
2020,111,G_5.4.164,1,R3,162.8,16,8.500000000000007e-4
2020,111,G_5.4.170,1,R1,684.5,17,0.0020199999999999997
2020,111,G_5.4.170,1,R2,514.8,17,0.0021299999999999986
2020,111,G_5.4.170,1,R3,446.6,17,0.0026099999999999956
2020,902,G_5.6.35,1,R1,340.9,18,0.10190999999999999
2020,902,G_5.6.35,1,R2,357.5,18,0.017850000000000005
2020,902,G_5.6.39,1,R1,409.8,18,0
2020,902,G_5.6.74,1,R1,539.5,21,0.06931000000000001
2020,411,G_5.6.140,1,R1,163.2,20,0.007650000000000001
2020,411,G_5.6.140,1,R2,158.3,18,0.01582
2020,411,G_5.6.140,1,R3,190.5,16,0.016980000000000002
2020,111,G_5.5.104,1,R1,342.8,21,0.041389999999999996
2020,111,G_5.5.104,1,R2,269.9,21,0.061509999999999995
2020,111,G_5.5.104,1,R3,272.1,20,0.04191
2020,902,G_5.6.39,1,R2,109.8,19,0
2020,411,G_5.6.164,1,R1,61.1,20,0.03826
2020,411,G_5.6.164,1,R2,32.2,21,0.018060000000000003
2020,111,G_5.7.43,1,R1,48.4,21,0.004339999999999999
2020,111,G_5.7.43,1,R2,42.1,22,0.002789999999999998
2020,111,G_5.7.90,1,R1,205.4,20,0
2020,111,G_5.7.90,1,R2,56.4,21,0
2020,111,G_5.7.103,1,R1,441.8,17,0.09974
2020,111,G_5.7.103,1,R2,634.2,16,0.11485000000000001
2020,111,G_5.7.103,1,R3,274,18,0.14349
2020,111,G_5.7.108,1,R1,382.7,18,0.015149999999999997
2020,111,G_5.7.70,1,R1,939.8,18,0.0043999999999999985
2020,111,G_5.7.70,1,R2,706.3,18,0.0060599999999999985
2020,411,G_5.8.87,1,R1,39.4,16,0
2020,411,G_5.8.87,1,R2,139.8,18,0
2020,411,G_5.8.87,1,R3,50.2,17,0
2020,411,G_5.8.103,1,R1,66.7,20,0
2020,411,G_5.8.103,1,R2,44.7,17,0
2020,411,G_5.8.119,1,R1,335.1,17,0
2020,411,G_5.8.119,1,R2,277.5,19,0
2020,411,G_5.8.119,1,R3,182.8,21,0
2020,900,G_5.9.120,1,R1,111.5,16,0.0014000000000000013
2020,900,G_5.9.120,1,R2,202.6,18,0.001100000000000001
2020,900,G_5.9.120,1,R3,185.4,17,0.0018499999999999962
2020,912,G_5.9.160,1,R1,404.9,13,0.007000000000000001
2020,406,G_5.1.137,1,R1,218.2,17,0.00741
2020,406,G_5.1.137,1,R2,376.1,18,0.0036600000000000022
2020,406,G_5.1.137,1,R3,219.8,18,0.00575
2020,411,G_5.2.156,1,R1,200.8,19,0.003290000000000004
2020,411,G_5.2.156,1,R2,358,19,0.002410000000000001
2020,411,G_5.2.156,1,R3,598,19,0.003759999999999997
2020,902,G_5.2.76,1,R1,174,15,0.035219999999999994
2020,902,G_5.2.76,1,R2,531.3,15,0.05059
2020,902,G_5.2.76,1,R3,392.9,15,0.048799999999999996
2020,900,G_5.2.9,1,R1,199.9,17,0
2020,900,G_5.2.9,1,R2,285.2,16,0
2020,900,G_5.2.9,1,R3,317.6,15,0
2020,900,G_5.3.12,1,R1,248.5,18,0.08467999999999999
2020,900,G_5.3.12,1,R2,202.5,19,0.06548999999999999
2020,411,G_5.4.21,1,R1,207.1,18,0.004720000000000002
2020,411,G_5.4.21,1,R2,213,20,0.0071
2020,411,G_5.4.21,1,R3,185.1,20,0.00504
2020,406,G_5.4.54,1,R1,479.1,15,0.08469
2020,406,G_5.4.54,1,R2,728.8,16,0.07393999999999999
2020,406,G_5.4.54,1,R3,387.7,16,0.07909
2020,411,G_5.4.7,1,R1,142.9,18,0
2020,406,G_5.4.80,1,R1,223.6,19,0
2020,406,G_5.4.80,1,R2,260.3,18,0
2020,406,G_5.4.80,1,R3,278.7,19,0
2020,111,G_5.5.100,1,R1,232,20,0.003739999999999999
2020,111,G_5.5.100,1,R2,389.1,20,0.007979999999999998
2020,111,G_5.5.100,1,R3,188.8,20,0.0026400000000000035
2020,406,G_5.5.165,1,R1,260.4,14,0
2020,406,G_5.5.165,1,R2,330.7,17,0
2020,406,G_5.5.165,1,R3,99.6,18,0
2020,411,G_5.6.144,1,R1,541.4,16,0.004609999999999998
2020,411,G_5.6.144,1,R2,645.5,17,0.007290000000000002
2020,411,G_5.6.151,1,R1,496.2,17,0.082
2020,411,G_5.6.151,1,R2,897.5,20,0.07512999999999999
2020,411,G_5.6.151,1,R3,808.1,20,0.06843999999999999
2020,902,G_5.6.70,1,R1,78.8,20,0
2020,902,G_5.6.70,1,R2,95,21,0
2020,902,G_5.6.70,1,R3,169.1,20,0
2020,406,G_5.7.153,1,R1,306.6,16,0.08847000000000001
2020,111,G_5.7.28,1,R1,101.5,18,0
2020,111,G_5.7.28,1,R2,227.1,18,0
2020,111,G_5.7.28,1,R3,182,17,0
2020,111,G_5.7.52,1,R1,205.5,20,0.0012899999999999967
2020,111,G_5.7.52,1,R2,75.7,19,0.001
2020,111,G_5.7.52,1,R3,69.4,19,9.099999999999997e-4
2020,111,G_5.7.59,1,R1,206.6,19,0
2020,111,G_5.7.59,1,R2,164.4,19,0
2020,111,G_5.7.59,1,R3,138.4,17,0
2020,111,G_5.7.83,1,R1,243.6,21,0.06565
2020,111,G_5.7.83,1,R2,266.8,21,0.059820000000000005
2020,111,G_5.7.83,1,R3,284.5,21,0.05922999999999999
2020,411,G_5.8.127,1,R1,513,18,0.057030000000000004
2020,411,G_5.8.127,1,R2,442.6,17,0.027729999999999998
2020,411,G_5.8.127,1,R3,311.6,17,0.0718
2020,411,G_5.8.141,1,R1,365.5,19,0
2020,411,G_5.8.141,1,R2,345.1,17,0
2020,411,G_5.8.151,1,R1,303.6,16,0
2020,411,G_5.8.151,1,R2,208,14,0
2020,411,G_5.8.151,1,R3,172.5,15,0.008110000000000001
2020,411,G_5.8.53,1,R1,257.6,17,0.019790000000000002
2020,411,G_5.8.53,1,R2,555.4,19,0.022650000000000003
2020,411,G_5.8.53,1,R3,250.6,16,0.01865
2020,411,G_5.8.80,1,R1,165.2,17,0.0023399999999999975
2020,411,G_5.8.80,1,R2,217.5,16,0.003089999999999998
2020,411,G_5.8.80,1,R3,173.5,18,0.003360000000000002
2020,900,G_5.9.114,1,R1,190,19,0
2020,900,G_5.9.114,1,R2,124.6,20,0
2020,900,G_5.9.127,1,R1,522,13,0.07881
2020,900,G_5.9.127,1,R2,554.1,14,0.0553
2020,912,G_5.9.151,1,R1,368.7,17,0.001
2020,912,G_5.9.151,1,R2,502.4,18,0.0011700000000000044
2020,912,G_5.9.151,1,R3,258.5,20,0.002
2020,406,G_5.1.63,1,R1,305.9,17,0.0033899999999999985
2020,406,G_5.1.63,1,R2,241.1,16,0.002140000000000003
2020,406,G_5.1.63,1,R3,320.9,17,0.00121
2020,406,G_5.1.78,1,R1,888.9,16,0.06616999999999999
2020,406,G_5.1.78,1,R2,482.2,18,0
2020,406,G_5.1.81,1,R1,316,19,0.0022199999999999998
2020,406,G_5.1.81,1,R2,265.5,20,0.004550000000000001
2020,406,G_5.1.83,1,R1,318.8,18,0.0014600000000000001
2020,406,G_5.1.83,1,R2,170.2,18,7.299999999999974e-4
2020,406,G_5.1.83,1,R3,171.9,17,0.0016400000000000026
2020,406,G_5.1.111,1,R1,610.2,18,0.08254999999999998
2020,406,G_5.1.111,1,R2,339.6,20,0.047439999999999996
2020,406,G_5.1.111,1,R3,238.9,19,0.07661
2020,406,G_5.1.126,1,R1,212.2,22,0.002
2020,406,G_5.1.126,1,R2,414.8,21,0.0020799999999999985
2020,406,G_5.1.133,1,R1,182.1,19,0.002360000000000001
2020,406,G_5.1.133,1,R2,208.6,17,0.003100000000000003
2020,406,G_5.1.135,1,R1,174.6,17,0.0021299999999999986
2020,406,G_5.1.135,1,R2,209.8,16,0.002
2020,406,G_5.1.140,1,R1,104.5,17,0
2020,406,G_5.1.141,1,R1,81.9,14,0.0015600000000000002
