season,family,gid,plant,replicated,P_cluster_loss,soluble_solids
2019,411,G_5.8.103,1,R2,2.1628498727735206,21
2019,411,G_5.8.69,1,R1,2.753036437246962,19
2019,411,G_5.8.69,1,R2,5.255140898705264,16
2019,411,G_5.8.69,1,R3,2.6927784577723344,18
2019,411,G_5.8.114,1,R1,2.7578282102844014,16
2019,411,G_5.8.114,1,R2,2.5600000000000023,18
2019,411,G_5.8.114,1,R3,3.138744502199117,17
2019,411,G_5.8.84,1,R1,2.417582417582423,19
2019,411,G_5.8.84,1,R2,2.7555270746555607,21
2019,411,G_5.8.84,1,R3,4.708737864077676,18
2019,406,G_5.1.81,1,R1,2.3052959501557524,16
2019,406,G_5.1.81,1,R2,3.3333333333333286,18
2019,406,G_5.1.81,1,R3,2.6394998842324497,16
2019,900,G_5.9.127,1,R1,0.9803921568627487,22
2019,900,G_5.9.127,1,R2,1.630022744503421,21
2019,411,G_5.8.71,1,R1,1.5769353297228292,19
2019,929,G_5.10.161,1,R1,1.5091863517060347,21
2019,929,G_5.10.161,1,R2,1.303441084462989,20
2019,929,G_5.10.161,1,R3,1.5944399018806195,19
2019,406,G_5.4.105,1,R1,24.341661039837945,19
2019,912,G_5.3.72,1,R1,3.7977867203219375,19
2019,912,G_5.3.72,1,R2,4.586426299045598,20
2019,912,G_5.3.72,1,R3,5.7653631284916145,20
2019,411,G_5.2.115,1,R1,21.851961073429678,17
2019,411,G_5.2.115,1,R2,9.045904590459045,20
2019,411,G_5.2.163,1,R1,5.081157374735355,20
2019,411,G_5.2.163,1,R2,4.304277206280446,19
2019,900,G_5.3.1,1,R1,4.930725346373265,16
2019,900,G_5.3.19,1,R1,5.748482805124752,17
2019,900,G_5.3.19,1,R2,4.477611940298516,15
2019,912,G_5.3.40,1,R1,5.9935205183585225,20
2019,900,G_5.2.9,1,R1,5.487026797107617,18
2019,900,G_5.2.9,1,R2,6.228026117528884,16
2019,900,G_5.2.9,1,R3,8.027418126428032,16
2019,406,G_5.1.165,1,R1,5.748373101952282,19
2019,900,G_5.3.31,1,R1,3.7955988775660927,19
2019,900,G_5.3.31,1,R2,3.4433895422984335,17
2019,900,G_5.3.31,1,R3,2.524596250232051,NA
2019,912,G_5.3.74,1,R1,1.6671457315320453,13
2019,912,G_5.3.74,1,R2,1.5840652446675136,14
2019,912,G_5.3.74,1,R3,4.339550818424058,17
2019,912,G_5.3.79,1,R1,4.370298347065145,15
2019,912,G_5.3.79,1,R2,6.43297380585517,16
2019,406,G_5.1.93,1,R1,5.574077932902682,17
2019,900,G_5.3.13,1,R1,12.81497480201584,19
2019,900,G_5.3.13,1,R2,17.855695176327515,17
2019,900,G_5.3.13,1,R3,7.007616974972791,17
2019,900,G_5.2.3,1,R1,10.905125408942212,16
2019,900,G_5.2.3,1,R2,37.361853832442065,17
2019,900,G_5.2.3,1,R3,7.624020887728463,16
2019,912,G_5.3.121,1,R1,18.492695883134132,18
2019,912,G_5.3.121,1,R2,35.8641975308642,17
2019,912,G_5.3.121,1,R3,9.6,17
2019,406,G_5.1.142,1,R1,2.319257837492003,15
2019,912,G_5.3.92,1,R1,2.099580083983213,20
2019,912,G_5.3.92,1,R2,1.2174643157010934,19
2019,912,G_5.3.92,1,R3,2.2982635342185915,21
2019,900,G_5.2.5,1,R1,8.114199849737034,17
2019,900,G_5.2.5,1,R2,3.415559772296021,16
2019,900,G_5.2.4,1,R1,4.6317527286067985,16
2019,411,G_5.2.138,1,R1,4.509663564781661,15
2019,411,G_5.2.138,1,R2,6.975184439973177,15
2019,411,G_5.2.138,1,R3,13.349368610944083,18
2019,406,G_5.4.124,1,R1,42.81941234730934,18
2019,912,G_5.3.45,1,R1,2.066428648707131,NA
2019,900,G_5.2.2,1,R1,3.4125935711140443,17
2019,900,G_5.2.2,1,R2,3.8260734045040152,17
2019,900,G_5.2.2,1,R3,4.180937758355981,16
2019,406,G_5.4.115,1,R1,2.9100529100529116,18
2019,406,G_5.4.115,1,R2,5.0340849501835265,18
2019,406,G_5.4.115,1,R3,4.533001245330013,18
2019,411,G_5.2.124,1,R1,5.171530977982599,16
2019,411,G_5.2.124,1,R2,3.4611992945326335,17
2019,411,G_5.2.124,1,R3,7.5148549458231315,16
2019,406,G_5.4.118,1,R1,3.1851964204459335,19
2019,912,G_5.3.78,1,R1,5.2037037037037095,17
2019,912,G_5.3.78,1,R2,2.6941362916006284,18
2019,912,G_5.3.78,1,R3,4.274543874891393,17
2019,411,G_5.2.154,1,R1,3.8202483687644815,19
2019,411,G_5.2.154,1,R2,3.411088969640133,19
2019,411,G_5.2.154,1,R3,2.0267824828085423,17
2019,900,G_5.3.25,1,R1,2.47933884297521,18
2019,900,G_5.3.25,1,R2,3.3007334963325263,18
2019,411,G_5.4.12,1,R1,7.624999999999986,20
2019,411,G_5.4.5,1,R1,3.942380591357093,16
2019,411,G_5.4.5,1,R2,5.807139051678206,18
2019,411,G_5.4.5,1,R3,7.0902394106813915,18
2019,406,G_5.4.85,1,R1,1.9905709795704638,20
2019,406,G_5.4.85,1,R2,2.431962941517071,22
2019,406,G_5.1.163,1,R1,1.4724442574673873,17
2019,406,G_5.1.163,1,R2,1.1577181208053702,17
2019,406,G_5.1.163,1,R3,1.638080555020224,15
2019,912,G_5.3.83,1,R1,2.8642773207990473,18
2019,912,G_5.3.83,1,R2,6.062961523513408,17
2019,912,G_5.3.83,1,R3,6.859344894026975,16
2019,406,G_5.4.119,1,R1,2.1505376344086073,18
2019,406,G_5.4.68,1,R1,9.169698266638136,17
2019,411,G_5.2.134,1,R1,3.8058466629895094,14
2019,411,G_5.2.134,1,R2,2.4571972098922004,18
2019,411,G_5.2.134,1,R3,2.6052399175743233,17
2019,411,G_5.1.173,1,R1,5.300676293182235,19
2019,411,G_5.1.173,1,R1,5.300676293182235,20
2019,411,G_5.1.173,1,R2,3.714285714285708,19
2019,411,G_5.1.173,1,R2,3.714285714285708,17
2019,411,G_5.1.173,1,R3,3.3512618949110475,17
2019,912,G_5.3.96,1,R1,4.510520347738449,20
2019,912,G_5.3.96,1,R2,2.728056933362083,19
2019,912,G_5.3.96,1,R3,1.849583537481621,17
2019,406,G_5.1.130,1,R1,2.942942942942949,17
2019,406,G_5.1.130,1,R2,9.090909090909093,18
2019,406,G_5.1.130,1,R3,2.949224688355116,18
2019,411,G_5.2.137,1,R1,12.83863368669023,19
2019,912,G_5.3.116,1,R1,4.050279329608941,20
2019,912,G_5.3.116,1,R2,18.972926514825957,NA
2019,912,G_5.3.116,1,R3,2.2334067316766237,NA
2019,411,G_5.1.167,1,R1,2.2708618331053287,20
2019,411,G_5.1.167,1,R1,2.2708618331053287,14
2019,411,G_5.1.167,1,R2,3.055801594331271,20
2019,411,G_5.1.167,1,R2,3.055801594331271,15
2019,411,G_5.1.167,1,R3,3.9903749749348236,19
2019,411,G_5.1.167,1,R3,3.9903749749348236,13
2019,411,G_5.4.2,1,R1,1.3931888544891677,17
2019,912,G_5.3.45,1,R1,1.5762028916804809,NA
2019,912,G_5.3.45,1,R2,2.222805635774918,NA
2019,912,G_5.3.45,1,R3,3.885077186963983,NA
2019,406,G_5.7.157,1,R1,7.325064357594201,17
2019,406,G_5.7.157,1,R2,8.805704099821753,17
2019,111,G_5.7.77,1,R1,2.5901013954422325,19
2019,111,G_5.7.77,1,R2,2.522756827048113,22
2019,111,G_5.7.102,1,R1,4.535446939674145,21
2019,111,G_5.7.102,1,R2,5.56640625,21
2019,111,G_5.7.102,1,R3,7.4181818181818215,19
2019,406,G_5.7.128,1,R1,5.983106522759272,18
2019,406,G_5.7.128,1,R2,4.85232067510546,19
2019,111,G_5.7.46,1,R1,2.9157667386609063,21
2019,111,G_5.7.46,1,R2,2.6349206349206327,22
2019,111,G_5.7.46,1,R3,2.2293927838075547,22
2019,900,G_5.9.109,1,R1,4.467509025270758,17
2019,900,G_5.9.109,1,R2,5.121268656716424,21
2019,900,G_5.9.109,1,R3,3.477276403040605,20
2019,900,G_5.9.117,1,R1,3.5192444761225943,17
2019,900,G_5.9.117,1,R2,4.047682590516857,16
2019,111,G_5.7.108,1,R1,1.627218934911241,14
2019,111,G_5.7.108,1,R2,1.5945035001296333,17
2019,111,G_5.7.108,1,R3,1.8075081106133126,19
2019,411,G_5.6.169,1,R1,11.650485436893206,17
2019,411,G_5.6.105,1,R1,1.760469458522266,21
2019,411,G_5.6.105,1,R2,3.95948434622467,22
2019,411,G_5.6.105,1,R3,3.370370370370381,29
2019,900,G_5.9.122,1,R1,7.016871165644176,21
2019,900,G_5.9.122,1,R2,5.896941306144939,17
2019,900,G_5.9.122,1,R3,6.039850560398506,17
2019,411,G_5.6.124,1,R1,4.625726330181166,16
2019,411,G_5.6.124,1,R2,5.492581328909765,16
2019,406,G_5.7.153,1,R1,3.7235023041474733,19
2019,406,G_5.7.153,1,R2,5.242390078917708,19
2019,929,G_5.10.138,1,R1,2.2551928783382778,18
2019,411,G_5.6.129,1,R1,6.80100755667506,19
2019,411,G_5.6.129,1,R2,5.850487540628379,16
2019,411,G_5.6.129,1,R3,7.400194741966899,20
2019,411,G_5.6.108,1,R1,7.129455909943715,20
2019,411,G_5.6.108,1,R2,8.87799564270152,17
2019,411,G_5.6.108,1,R3,6.722689075630242,19
2019,111,G_5.5.68,1,R1,4.045758928571416,18
2019,111,G_5.5.68,1,R2,2.925687536571104,18
2019,111,G_5.5.68,1,R3,2.4670249145090253,19
2019,929,G_5.10.152,1,R1,2.2638563622170125,10
2019,912,G_5.9.153,1,R1,2.527988443481405,19
2019,912,G_5.9.153,1,R2,3.792250618301722,20
2019,900,G_5.9.119,1,R1,1.9985724482512381,15
2019,900,G_5.9.124,1,R1,3.627407075682939,21
2019,900,G_5.9.124,1,R2,2.517623363544814,21
2019,900,G_5.9.124,1,R3,1.1472940085757273,17
2019,912,G_5.9.151,1,R1,4.1745016923655385,19
2019,111,G_5.5.93,1,R1,2.7444849748132754,19
2019,111,G_5.5.93,1,R2,3.6603221083455253,19
2019,900,G_5.9.115,1,R1,3.4120438368545933,21
2019,900,G_5.9.115,1,R2,2.688068071939668,18
2019,900,G_5.9.115,1,R3,3.0714707619610238,22
2019,929,G_5.10.98,1,R1,3.37078651685394,19
2019,929,G_5.10.98,1,R2,2.672697368421055,18
2019,929,G_5.10.98,1,R3,5.580357142857153,19
2019,900,G_5.9.134,1,R1,3.658362989323848,16
2019,900,G_5.9.134,1,R2,34.155184916606245,15
2019,900,G_5.9.134,1,R3,7.693787266782067,14
2019,900,G_5.9.140,1,R1,2.266081871345051,25
2019,900,G_5.9.140,1,R2,2.4772497472194175,23
2019,900,G_5.9.128,1,R1,24.050632911392412,16
2019,900,G_5.9.128,1,R2,15.6721536351166,20
2019,900,G_5.9.128,1,R3,8.541914978148583,15
2019,411,G_5.6.103,1,R1,2.5759646724844885,14
2019,411,G_5.6.103,1,R2,2.5918164773353993,16
2019,411,G_5.6.103,1,R3,3.974417542256745,14
2019,900,G_5.9.131,1,R1,8.655126498002673,19
2019,111,G_5.7.46,1,R1,3.3248081841432224,21
2019,111,G_5.7.46,1,R2,1.6190476190476204,22
2019,111,G_5.7.46,1,R3,4.788985333732413,22
2019,406,G_5.5.149,1,R1,3.5424669227486163,21
2019,406,G_5.5.149,1,R2,4.75671750181553,21
2019,912,G_5.9.163,1,R1,2.859878710501121,16
2019,111,G_5.7.45,1,R1,2.332979851537644,18
2019,111,G_5.7.45,1,R2,4.392922513727882,19
2019,111,G_5.7.45,1,R3,6.915807560137466,17
2019,406,G_5.4.69,1,R1,7.524169819251782,14
2019,406,G_5.4.69,1,R2,6.316377864728906,15
2019,406,G_5.4.69,1,R3,4.880212954747108,12
2019,406,G_5.4.94,1,R1,8.426775399252463,20
2019,406,G_5.4.94,1,R2,13.597513597513583,21
2019,406,G_5.4.94,1,R3,12.667304015296367,20
2019,900,G_5.2.8,1,R1,18.174097664543524,17
2019,900,G_5.2.8,1,R2,29.574678536102866,17
2019,900,G_5.2.8,1,R3,26.947435085497148,NA
2019,411,G_5.1.173,1,R1,3.8642009384488034,19
2019,411,G_5.1.173,1,R1,3.8642009384488034,20
2019,411,G_5.1.167,1,R1,4.711556297532923,20
2019,411,G_5.1.167,1,R1,4.711556297532923,14
2019,411,G_5.1.167,1,R2,4.126426690079015,20
2019,411,G_5.1.167,1,R2,4.126426690079015,15
2019,411,G_5.1.167,1,R3,5.766574585635382,19
2019,411,G_5.1.167,1,R3,5.766574585635382,13
2019,406,G_5.1.156,1,R1,4.039965247610766,17
2019,406,G_5.1.156,1,R2,4.391619661563254,19
2019,406,G_5.1.156,1,R3,2.786190187764987,16
2019,411,G_5.2.170,1,R1,7.783297847172932,16
2019,912,G_5.3.65,1,R1,13.13285116102017,16
2019,912,G_5.3.65,1,R2,16.082873751676843,16
2019,912,G_5.3.65,1,R3,13.900337204945671,17
2019,900,G_5.3.7,1,R1,5.852077773541751,17
2019,900,G_5.3.7,1,R2,5.267558528428083,19
2019,900,G_5.3.7,1,R3,2.626329787234056,19
2019,912,G_5.3.101,1,R1,8.015414258188827,18
2019,912,G_5.3.101,1,R2,7.1677451468392235,17
2019,912,G_5.3.101,1,R3,11.728395061728392,17
2019,912,G_5.3.125,1,R1,26.831317204301087,19
2019,912,G_5.3.125,1,R2,10.630090012858972,20
2019,912,G_5.3.125,1,R3,16.488651535380512,16
2019,900,G_5.3.33,1,R1,3.896736483195326,16
2019,912,G_5.3.122,1,R1,3.9711744863539025,18
2019,912,G_5.3.122,1,R2,5.480033984706878,19
2019,912,G_5.3.122,1,R3,3.624830086089716,19
2019,912,G_5.3.77,1,R1,5.521922583012298,20
2019,912,G_5.3.67,1,R1,5.983574501368793,16
2019,912,G_5.3.67,1,R2,43.381320224719104,16
2019,912,G_5.3.67,1,R3,7.142857142857139,15
2019,912,G_5.3.60,1,R1,1.8918918918918877,15
2019,912,G_5.3.60,1,R2,3.261267863686328,16
2019,912,G_5.3.106,1,R1,5.1791197543500544,17
2019,912,G_5.3.106,1,R2,3.6759813705921545,17
2019,912,G_5.3.106,1,R3,5.975807907564558,17
2019,406,G_5.4.60,1,R1,3.8381309970796735,21
2019,406,G_5.4.60,1,R2,3.121801432958037,20
2019,406,G_5.4.60,1,R3,2.3949169110459394,22
2019,900,G_5.3.18,1,R1,1.991150442477874,19
2019,900,G_5.3.18,1,R2,1.7348429510591643,18
2019,406,G_5.7.170,1,R1,3.0657451710083166,19
2019,406,G_5.7.170,1,R2,4.7563805104408345,19
2019,111,G_5.7.103,1,R1,2.6873311531352186,19
2019,111,G_5.7.103,1,R2,3.339253996447596,17
2019,406,G_5.7.133,1,R1,5.243044940385204,20
2019,406,G_5.7.133,1,R2,3.845278725824798,20
2019,406,G_5.7.133,1,R3,1.2553418803418737,21
2019,111,G_5.7.47,1,R1,2.0663744520976763,17
2019,111,G_5.7.47,1,R2,3.026936961955016,18
2019,111,G_5.7.47,1,R3,1.6886019369257497,18
2019,111,G_5.7.38,1,R1,2.170963364993227,19
2019,111,G_5.7.38,1,R2,1.9607843137254832,20
2019,111,G_5.7.46,1,R1,1.6676593210244164,21
2019,111,G_5.7.46,1,R2,1.6960651289009547,22
2019,411,G_5.8.63,1,R1,2.927536231884062,17
2019,411,G_5.8.63,1,R2,3.616989344139256,17
2019,411,G_5.8.63,1,R3,2.9475982532751033,18
2019,411,G_5.8.117,1,R1,2.9435813573180667,19
2019,411,G_5.8.117,1,R2,2.631578947368425,19
2019,411,G_5.8.149,1,R1,3.047243231393182,20
2019,411,G_5.8.149,1,R2,3.37794773741237,20
2019,411,G_5.8.149,1,R3,7.125992702296628,19
2019,411,G_5.8.113,1,R1,4.126679462571971,19
2019,411,G_5.8.65,1,R1,5.2985476062399215,19
2019,411,G_5.8.65,1,R2,7.37588652482269,18
2019,411,G_5.8.65,1,R3,5.380237972064151,19
2019,411,G_5.8.101,1,R1,3.4883720930232585,18
2019,411,G_5.8.101,1,R2,4.711078395288936,12
2019,411,G_5.8.101,1,R3,4.555808656036433,16
2019,411,G_5.8.104,1,R1,4.455835962145102,16
2019,411,G_5.8.104,1,R2,3.1216648879402413,15
2019,411,G_5.8.104,1,R3,2.644398051496168,15
2019,929,G_5.10.71,1,R1,20.029133284777856,22
2019,929,G_5.10.71,1,R2,8.752449379490542,21
2019,929,G_5.10.141,1,R1,2.7777777777777715,17
2019,929,G_5.10.141,1,R2,2.9774127310061687,18
2019,929,G_5.10.141,1,R3,2.0578147966682963,16
2019,912,G_5.9.162,1,R1,4.0025616394492545,19
2019,912,G_5.9.162,1,R2,5.390835579514814,16
2019,929,G_5.10.82,1,R1,3.135236312587736,18
2019,929,G_5.10.82,1,R2,5.038890767669926,17
2019,929,G_5.10.82,1,R3,8.933490751672565,15
2019,912,G_5.9.164,1,R1,12.07233626588463,16
2019,912,G_5.9.164,1,R2,3.176954732510282,13
2019,912,G_5.9.164,1,R3,2.3697320587047273,15
2019,900,G_5.9.143,1,R1,6.730451996040912,18
2019,900,G_5.9.143,1,R2,2.7864583333333286,16
2019,900,G_5.9.104,1,R1,3.3972549401343315,19
2019,900,G_5.9.104,1,R2,3.0830432620586805,19
2019,900,G_5.9.104,1,R3,3.8064385503138283,19
2019,912,G_5.9.157,1,R1,4.288354898336422,17
2019,912,G_5.9.157,1,R2,7.258791704238064,18
2019,411,G_5.6.107,1,R1,1.8211711142026132,20
2019,411,G_5.6.107,1,R2,6.712197204140438,20
2019,411,G_5.6.126,1,R1,7.284129281234925,17
2019,411,G_5.6.146,1,R1,16.66666666666667,20
2019,411,G_5.6.146,1,R2,7.261146496815286,20
2019,900,G_5.3.37,1,R1,4.2824943651390015,16
2019,900,G_5.3.37,1,R2,4.502814258911812,17
2019,900,G_5.3.37,1,R3,2.0358020358020212,16
2019,406,G_5.4.44,1,R1,4.022250748823268,19
2019,406,G_5.4.44,1,R2,1.5231237884242717,17
2019,406,G_5.7.165,1,R1,5.131578947368439,19
2019,406,G_5.7.165,1,R2,7.7661431064572355,20
2019,406,G_5.7.165,1,R3,8.514492753623188,22
2019,406,G_5.5.165,1,R1,4.256779951939592,18
2019,406,G_5.5.165,1,R2,2.170188463735002,16
2019,406,G_5.5.165,1,R3,2.401492189321516,19
2019,406,G_5.4.71,1,R1,2.20490401064437,19
2019,406,G_5.4.71,1,R2,3.211314475873536,19
2019,406,G_5.4.71,1,R3,2.486700482494115,20
2019,912,G_5.3.56,1,R1,2.595780122154352,17
2019,912,G_5.3.56,1,R2,3.9423076923076934,16
2019,912,G_5.3.56,1,R3,2.9970258522077415,19
2019,900,G_5.3.14,1,R1,9.3364650616559,16
2019,900,G_5.3.14,1,R2,3.8925769462884716,15
2019,900,G_5.3.14,1,R3,8.09284818067755,17
2019,406,G_5.4.82,1,R1,1.9328034682080926,17
2019,406,G_5.4.82,1,R2,2.332015810276687,16
2019,406,G_5.4.82,1,R3,3.204524033930255,17
2019,406,G_5.4.112,1,R1,4.4550517104216425,19
2019,406,G_5.4.112,1,R2,5.702792238523429,15
2019,406,G_5.4.112,1,R3,6.77924620655898,20
2019,406,G_5.4.73,1,R1,2.6026237833262797,19
2019,406,G_5.4.73,1,R2,1.9354838709677438,19
2019,406,G_5.4.73,1,R3,3.599493029150821,18
2019,406,G_5.4.70,1,R1,3.2676477924669456,23
2019,406,G_5.4.70,1,R2,3.3820138355111453,22
2019,406,G_5.4.70,1,R3,6.128550074738428,21
2019,406,G_5.1.161,1,R1,3.0786267995570284,18
2019,406,G_5.1.161,1,R2,5.624227441285555,21
2019,406,G_5.1.161,1,R3,4.080966372837096,20
2019,406,G_5.1.162,1,R1,2.013873349742667,20
2019,406,G_5.1.162,1,R2,3.078947368421055,19
2019,406,G_5.1.162,1,R3,2.606461086637296,18
2019,900,G_5.2.10,1,R1,2.6456178551986937,17
2019,900,G_5.2.10,1,R2,2.4224072672218,17
2019,900,G_5.2.10,1,R3,2.277747101049144,17
2019,406,G_5.4.56,1,R1,3.504672897196272,21
2019,411,G_5.4.9,1,R1,1.4888888888888943,19
2019,411,G_5.4.9,1,R2,3.518656319761888,15
2019,406,G_5.7.164,1,R1,2.0994133991972603,15
2019,406,G_5.7.164,1,R2,1.8239214310768403,18
2019,406,G_5.7.164,1,R3,4.331528529779263,16
2019,406,G_5.5.145,1,R1,4.885820499203405,16
2019,406,G_5.5.145,1,R2,4.158075601374577,17
2019,912,G_5.9.161,1,R1,2.2727272727272663,20
2019,912,G_5.9.161,1,R2,4.59317585301838,16
2019,912,G_5.9.161,1,R3,3.403403403403402,16
2019,411,G_5.8.145,1,R1,5.59210526315789,18
2019,411,G_5.8.145,1,R2,0.9122807017543977,19
2019,411,G_5.8.145,1,R3,2.2821576763485325,21
2019,411,G_5.8.116,1,R1,3.574723247232484,16
2019,411,G_5.8.116,1,R2,3.6793692509855447,16
2019,411,G_5.8.148,1,R1,1.5786608600979832,16
2019,411,G_5.8.148,1,R2,1.249759661603548,19
2019,411,G_5.8.148,1,R3,1.120448179271719,17
2019,929,G_5.10.93,1,R1,2.9534192269573794,15
2019,929,G_5.10.93,1,R2,1.213592233009706,16
2019,929,G_5.10.93,1,R3,2.23305954825463,15
2019,406,G_5.4.98,1,R1,2.929085303186014,17
2019,406,G_5.4.98,1,R2,3.8495971351835294,19
2019,406,G_5.4.98,1,R3,3.3098375727857814,19
2019,900,G_5.9.139,1,R1,3.4690436039508654,16
2019,900,G_5.9.139,1,R2,21.30429179017915,15
2019,900,G_5.9.139,1,R3,3.018697904933532,15
2019,406,G_5.5.156,1,R1,8.435314685314694,20
2019,406,G_5.5.156,1,R2,13.234253361641905,20
2019,406,G_5.5.156,1,R3,5.9011627906976685,19
2019,912,G_5.9.160,1,R1,5.484848484848499,17
2019,912,G_5.9.160,1,R2,2.8542303771661466,16
2019,912,G_5.9.160,1,R3,3.6622027876468906,16
2019,406,G_5.7.167,1,R1,8.35432409739714,21
2019,406,G_5.7.167,1,R2,24.82213438735178,21
2019,406,G_5.7.167,1,R3,2.9166666666666714,19
2019,912,G_5.9.156,1,R1,2.1070672446819145,14
2019,912,G_5.9.156,1,R2,6.4292589027911475,13
2019,912,G_5.9.156,1,R3,4.37158469945355,14
2019,406,G_5.5.160,1,R1,3.088607594936704,15
2019,406,G_5.5.160,1,R2,2.9441419641056683,15
2019,406,G_5.5.160,1,R3,3.5338345864661562,17
2019,111,G_5.5.94,1,R1,2.82021151586369,11
2019,111,G_5.5.94,1,R2,3.1012404961984856,15
2019,111,G_5.5.94,1,R3,2.4447334200260116,14
2019,900,G_5.9.125,1,R1,3.4832288978989965,18
2019,900,G_5.9.125,1,R2,1.484664973627659,18
2019,900,G_5.9.125,1,R3,5.202006865592821,17
2019,406,G_5.5.116,1,R1,4.236200256739394,16
2019,406,G_5.5.116,1,R2,1.9666048237476872,16
2019,406,G_5.5.116,1,R3,2.9990325701386666,16
2018,902,G_5.2.72,1,R1,2.1052631578947367,19.8
2018,902,G_5.2.72,1,R2,3.8461538461538463,19
2018,902,G_5.2.72,1,R3,3.5211267605633805,20
2018,111,G_5.4.135,1,R1,1.4598540145985401,14.2
2018,111,G_5.4.135,1,R2,1.910828025477707,14
2018,111,G_5.4.135,1,R3,2.8000000000000003,16.4
2018,111,G_5.4.146,1,R1,5.555555555555555,15
2018,111,G_5.4.146,1,R2,3.5294117647058822,19.2
2018,111,G_5.4.146,1,R3,3.6585365853658534,19
2018,111,G_5.4.140,1,R1,2.4193548387096775,18.6
2018,111,G_5.4.140,1,R2,5.084745762711865,16
2018,111,G_5.4.140,1,R3,1.5873015873015872,17.4
2018,111,G_5.5.109,1,R1,2.4282560706401766,17.4
2018,111,G_5.5.109,1,R2,1.639344262295082,18.2
2018,111,G_5.4.156,1,R1,7.017543859649122,16.2
2018,111,G_5.4.156,1,R2,4.891304347826087,17
2018,111,G_5.4.156,1,R3,1.2987012987012987,NA
2018,111,G_5.5.104,1,R1,1.6666666666666667,16.4
2018,111,G_5.5.104,1,R2,1.5765765765765765,19.6
2018,111,G_5.5.104,1,R3,6.166219839142091,17
2018,111,G_5.5.101,1,R1,2.941176470588235,19.4
2018,111,G_5.5.101,1,R2,1.1152416356877324,17
2018,111,G_5.5.101,1,R3,1.3513513513513513,17.2
2018,111,G_5.5.78,1,R1,5.603448275862069,19
2018,111,G_5.5.78,1,R2,3.9603960396039604,18
2018,111,G_5.5.66,1,R1,2.4390243902439024,14.4
2018,111,G_5.5.66,1,R2,5.633802816901409,17.2
2018,406,G_5.7.146,1,R1,2.7237354085603114,16.8
2018,406,G_5.7.146,1,R2,2.0618556701030926,16.2
2018,406,G_5.7.140,1,R1,1.529051987767584,18.4
2018,406,G_5.7.140,1,R2,1.8867924528301887,18.2
2018,406,G_5.7.140,1,R3,1.8450184501845017,20.2
2018,111,G_5.7.107,1,R1,8,15
2018,111,G_5.7.107,1,R2,9.67741935483871,17.8
2018,111,G_5.7.93,1,R1,1.342281879194631,19.2
2018,111,G_5.7.93,1,R2,2.0618556701030926,19.2
2018,902,G_5.6.39,1,R1,3.482587064676617,16.8
2018,902,G_5.6.39,1,R2,3.614457831325301,19
2018,902,G_5.2.76,1,R1,3.275529865125241,16.4
2018,902,G_5.2.76,1,R2,2.912621359223301,16
2018,111,G_5.3.171,1,R1,10,18
2018,111,G_5.3.171,1,R2,12.5,17.4
2018,111,G_5.4.154,1,R1,2.857142857142857,18.2
2018,111,G_5.4.154,1,R2,2.857142857142857,21.2
2018,111,G_5.4.149,1,R1,3.2467532467532463,15.8
2018,111,G_5.4.149,1,R2,2.42914979757085,16.4
2018,111,G_5.4.143,1,R1,2.7649769585253456,16.2
2018,111,G_5.4.143,1,R2,3.3472803347280333,16.4
2018,111,G_5.4.143,1,R3,2.4263431542461005,16
2018,902,G_5.2.74,1,R1,1.6348773841961852,17.8
2018,902,G_5.2.74,1,R2,1.9011406844106464,19.4
2018,902,G_5.2.74,1,R3,2.1604938271604937,17.2
2018,111,G_5.5.100,1,R1,3.571428571428571,16
2018,111,G_5.5.100,1,R2,2.484472049689441,16.4
2018,111,G_5.5.100,1,R3,3.3707865168539324,15.6
2018,111,G_5.5.98,1,R1,2.666666666666667,18.8
2018,111,G_5.5.98,1,R2,1.6666666666666667,17.6
2018,111,G_5.5.98,1,R3,3.9603960396039604,19.8
2018,902,G_5.6.20,1,R1,2.0408163265306123,16.6
2018,902,G_5.6.20,1,R2,0.8595988538681949,17.8
2018,902,G_5.6.25,1,R1,1.6483516483516485,18.4
2018,902,G_5.6.25,1,R2,0.5434782608695652,18.8
2018,902,G_5.6.25,1,R3,10.3,17.2
2018,111,G_5.5.86,1,R1,10,19.6
2018,111,G_5.5.86,1,R2,8.51063829787234,18.4
2018,902,G_5.6.65,1,R1,1.1396011396011396,17.2
2018,902,G_5.6.65,1,R2,0.5882352941176471,16.5
2018,902,G_5.6.65,1,R3,0.7299270072992701,16.2
2018,902,G_5.6.34,1,R1,1.0714285714285714,15.4
2018,902,G_5.6.34,1,R2,2.127659574468085,16
2018,902,G_5.6.34,1,R3,1.4925373134328357,17.2
2018,902,G_5.6.30,1,R1,2.6455026455026456,17
2018,902,G_5.6.30,1,R2,1.1650485436893203,16.4
2018,902,G_5.6.30,1,R3,1.1737089201877933,16
2018,111,G_5.5.59,1,R1,1.2658227848101267,16
2018,111,G_5.5.59,1,R2,5.376344086021505,19.8
2018,902,G_5.6.43,1,R1,0.2403846153846154,17.8
2018,902,G_5.6.43,1,R2,1.2944983818770228,16.8
2018,902,G_5.6.43,1,R3,1.5625,16.2
2018,111,G_5.7.75,1,R1,2.1505376344086025,15.6
2018,111,G_5.7.75,1,R2,2.380952380952381,18.2
2018,111,G_5.7.111,1,R1,2.262443438914027,19
2018,111,G_5.7.111,1,R2,2.849002849002849,18.2
2018,111,G_5.7.111,1,R3,2.6200873362445414,18.6
